mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.0712350606918335,0.0032809972763061523,0.004222273826599121,0.0014563798904418945,5,0.5,100,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8028846153846154,0.8743961352657005,0.8386403753251579,0.03575575994054253,27
0.1448819637298584,0.005896806716918945,0.00491940975189209,0.00021159648895263672,5,0.5,200,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8269230769230769,0.8888888888888888,0.8579059829059829,0.030982905982905984,2
0.22697746753692627,0.007797360420227051,0.008249878883361816,0.0013719797134399414,5,0.5,300,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8792270531400966,0.8530750650315868,0.026151988108509883,6
0.07474350929260254,0.0040667057037353516,0.004575967788696289,0.0017542839050292969,5,0.7,100,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 100, 'random_state': 2021}",0.8173076923076923,0.8792270531400966,0.8482673727238945,0.030959680416202173,16
0.13184356689453125,0.02505350112915039,0.005918383598327637,0.001368403434753418,5,0.7,200,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 200, 'random_state': 2021}",0.8221153846153846,0.8840579710144928,0.8530866778149386,0.030971293199554106,5
0.2286008596420288,0.0046280622482299805,0.008227109909057617,0.001486063003540039,5,0.7,300,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8840579710144928,0.8554905239687849,0.02856744704570796,3
0.054021596908569336,0.0031735897064208984,0.0037463903427124023,0.0010265111923217773,5,1.0,100,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 100, 'random_state': 2021}",0.8509615384615384,0.8454106280193237,0.8481860832404311,0.0027754552211073924,21
0.09940648078918457,0.0005204677581787109,0.005330085754394531,0.00036597251892089844,5,1.0,200,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 200, 'random_state': 2021}",0.8365384615384616,0.8502415458937198,0.8433900037160906,0.006851542177629122,26
0.17141997814178467,0.0024641752243041992,0.0074416399002075195,0.000769495964050293,5,1.0,300,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 300, 'random_state': 2021}",0.8509615384615384,0.8599033816425121,0.8554324600520253,0.004470921590486843,4
0.06722307205200195,0.0012390613555908203,0.006059050559997559,0.00025093555450439453,10,0.5,100,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8173076923076923,0.8792270531400966,0.8482673727238945,0.030959680416202173,16
0.1460191011428833,0.0009390115737915039,0.006301522254943848,0.0016134977340698242,10,0.5,200,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8125,0.8888888888888888,0.8506944444444444,0.03819444444444442,8
0.2013249397277832,0.0016939640045166016,0.01110994815826416,0.00445711612701416,10,0.5,300,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8743961352657005,0.8506596060943887,0.023736529171311804,10
0.07710790634155273,0.0026819705963134766,0.0032988786697387695,0.0005501508712768555,10,0.7,100,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 100, 'random_state': 2021}",0.8221153846153846,0.8695652173913043,0.8458403010033444,0.02372491638795987,25
0.14778149127960205,0.004866480827331543,0.004773497581481934,3.4570693969726562e-06,10,0.7,200,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 200, 'random_state': 2021}",0.8173076923076923,0.8792270531400966,0.8482673727238945,0.030959680416202173,16
0.2535414695739746,0.0020287036895751953,0.007946491241455078,0.0011525154113769531,10,0.7,300,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 300, 'random_state': 2021}",0.8317307692307693,0.8695652173913043,0.8506479933110368,0.018917224080267525,12
0.05884397029876709,0.00953209400177002,0.004065394401550293,0.0009495019912719727,10,1.0,100,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 100, 'random_state': 2021}",0.8605769230769231,0.8599033816425121,0.8602401523597176,0.00033677071720550344,1
0.11662662029266357,0.021071314811706543,0.005377411842346191,0.00013363361358642578,10,1.0,200,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 200, 'random_state': 2021}",0.8605769230769231,0.8454106280193237,0.8529937755481234,0.0075831475287997385,7
0.1629788875579834,0.010663986206054688,0.013414502143859863,7.355213165283203e-05,10,1.0,300,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 300, 'random_state': 2021}",0.8605769230769231,0.8405797101449275,0.8505783166109253,0.009998606465997817,15
0.05052340030670166,0.0018433332443237305,0.0026854276657104492,3.6954879760742188e-06,20,0.5,100,2021,"{'max_depth': 20, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8125,0.8792270531400966,0.8458635265700483,0.03336352657004832,23
0.1204080581665039,0.0015289783477783203,0.007919669151306152,0.0030955076217651367,20,0.5,200,2021,"{'max_depth': 20, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8125,0.8888888888888888,0.8506944444444444,0.03819444444444442,8
