mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.07610702514648438,0.008289813995361328,0.004545450210571289,0.0015594959259033203,5,0.5,100,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8028846153846154,0.8743961352657005,0.8386403753251579,0.03575575994054253,27
0.1296008825302124,0.001070857048034668,0.0074880123138427734,0.002788066864013672,5,0.5,200,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8269230769230769,0.8888888888888888,0.8579059829059829,0.030982905982905984,2
0.19758808612823486,0.002261042594909668,0.009752035140991211,0.0029790401458740234,5,0.5,300,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8792270531400966,0.8530750650315868,0.026151988108509883,6
0.07440745830535889,0.0026775598526000977,0.004016995429992676,0.001292109489440918,5,0.7,100,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 100, 'random_state': 2021}",0.8173076923076923,0.8792270531400966,0.8482673727238945,0.030959680416202173,16
0.14982450008392334,9.953975677490234e-05,0.0062716007232666016,0.0011744499206542969,5,0.7,200,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 200, 'random_state': 2021}",0.8221153846153846,0.8840579710144928,0.8530866778149386,0.030971293199554106,5
0.2198876142501831,0.003413558006286621,0.006557464599609375,4.3392181396484375e-05,5,0.7,300,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8840579710144928,0.8554905239687849,0.02856744704570796,3
0.05610156059265137,0.0003905296325683594,0.0028334856033325195,7.510185241699219e-06,5,1.0,100,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 100, 'random_state': 2021}",0.8509615384615384,0.8454106280193237,0.8481860832404311,0.0027754552211073924,21
0.10207903385162354,0.0032919645309448242,0.008121371269226074,0.0024265050888061523,5,1.0,200,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 200, 'random_state': 2021}",0.8365384615384616,0.8502415458937198,0.8433900037160906,0.006851542177629122,26
0.14610159397125244,0.014400601387023926,0.012485384941101074,0.0002855062484741211,5,1.0,300,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 300, 'random_state': 2021}",0.8509615384615384,0.8599033816425121,0.8554324600520253,0.004470921590486843,4
0.07176387310028076,0.0015810728073120117,0.004459023475646973,0.0016640424728393555,10,0.5,100,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8173076923076923,0.8792270531400966,0.8482673727238945,0.030959680416202173,16
0.13584303855895996,0.0036618709564208984,0.006909966468811035,0.0020967721939086914,10,0.5,200,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8125,0.8888888888888888,0.8506944444444444,0.03819444444444442,8
0.20835494995117188,0.0030579566955566406,0.006863951683044434,6.687641143798828e-05,10,0.5,300,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8743961352657005,0.8506596060943887,0.023736529171311804,10
0.0741579532623291,0.0023119449615478516,0.004390120506286621,0.00026810169219970703,10,0.7,100,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 100, 'random_state': 2021}",0.8221153846153846,0.8695652173913043,0.8458403010033444,0.02372491638795987,25
0.15818393230438232,0.005476117134094238,0.009471654891967773,0.00012564659118652344,10,0.7,200,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 200, 'random_state': 2021}",0.8173076923076923,0.8792270531400966,0.8482673727238945,0.030959680416202173,16
0.21814608573913574,0.00035309791564941406,0.009913325309753418,0.002611517906188965,10,0.7,300,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 300, 'random_state': 2021}",0.8317307692307693,0.8695652173913043,0.8506479933110368,0.018917224080267525,12
0.055477023124694824,0.005630850791931152,0.0031429529190063477,4.684925079345703e-05,10,1.0,100,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 100, 'random_state': 2021}",0.8605769230769231,0.8599033816425121,0.8602401523597176,0.00033677071720550344,1
0.10185658931732178,0.0007203817367553711,0.006078958511352539,0.0007648468017578125,10,1.0,200,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 200, 'random_state': 2021}",0.8605769230769231,0.8454106280193237,0.8529937755481234,0.0075831475287997385,7
0.15759551525115967,0.004499554634094238,0.021257519721984863,0.0038563013076782227,10,1.0,300,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 300, 'random_state': 2021}",0.8605769230769231,0.8405797101449275,0.8505783166109253,0.009998606465997817,15
0.0728158950805664,0.006891965866088867,0.005826592445373535,9.143352508544922e-05,20,0.5,100,2021,"{'max_depth': 20, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8125,0.8792270531400966,0.8458635265700483,0.03336352657004832,23
0.14826667308807373,0.0077506303787231445,0.007944941520690918,0.003116011619567871,20,0.5,200,2021,"{'max_depth': 20, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8125,0.8888888888888888,0.8506944444444444,0.03819444444444442,8
