mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.3752964735031128,0.009367585182189941,0.024954557418823242,0.0023953914642333984,5,0.5,100,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8076923076923077,0.8792270531400966,0.8434596804162022,0.035767372723894464,24
0.7025235891342163,0.011599421501159668,0.03835296630859375,0.0024149417877197266,5,0.5,200,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8269230769230769,0.8888888888888888,0.8579059829059829,0.030982905982905984,2
1.0401015281677246,0.00771641731262207,0.0591890811920166,0.0015590190887451172,5,0.5,300,2021,"{'max_depth': 5, 'max_features': 0.5, 'n_estimators': 300, 'random_state': 2021}",0.8317307692307693,0.8792270531400966,0.855478911185433,0.023748141954663682,4
0.39793407917022705,0.005942940711975098,0.018290996551513672,0.0008330345153808594,5,0.7,100,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 100, 'random_state': 2021}",0.8173076923076923,0.8840579710144928,0.8506828316610926,0.03337513935340025,10
0.712486982345581,0.00714421272277832,0.03438246250152588,0.001286625862121582,5,0.7,200,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 200, 'random_state': 2021}",0.8221153846153846,0.8792270531400966,0.8506712188777406,0.028555834262356028,11
1.0763124227523804,0.002690434455871582,0.047110557556152344,0.0002446174621582031,5,0.7,300,2021,"{'max_depth': 5, 'max_features': 0.7, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8840579710144928,0.8554905239687849,0.02856744704570796,3
0.2907191514968872,0.007843852043151855,0.022081494331359863,0.005641341209411621,5,1.0,100,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 100, 'random_state': 2021}",0.8509615384615384,0.8502415458937198,0.8506015421776292,0.00035999628390931404,12
0.5548073053359985,0.00944054126739502,0.0342259407043457,0.0017540454864501953,5,1.0,200,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 200, 'random_state': 2021}",0.8365384615384616,0.8502415458937198,0.8433900037160906,0.006851542177629122,27
0.8390450477600098,0.005711078643798828,0.04567265510559082,0.001665353775024414,5,1.0,300,2021,"{'max_depth': 5, 'max_features': 1, 'n_estimators': 300, 'random_state': 2021}",0.8509615384615384,0.8599033816425121,0.8554324600520253,0.004470921590486843,5
0.33802008628845215,0.002368927001953125,0.020939946174621582,0.0007570981979370117,10,0.5,100,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8125,0.8792270531400966,0.8458635265700483,0.03336352657004832,20
0.6741371154785156,0.0006098747253417969,0.03180992603302002,0.00040090084075927734,10,0.5,200,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8125,0.8888888888888888,0.8506944444444444,0.03819444444444442,8
1.1009513139724731,0.007589459419250488,0.05316019058227539,0.00610804557800293,10,0.5,300,2021,"{'max_depth': 10, 'max_features': 0.5, 'n_estimators': 300, 'random_state': 2021}",0.8221153846153846,0.8743961352657005,0.8482557599405425,0.02614037532515795,16
0.38107752799987793,0.004686594009399414,0.018811583518981934,0.001690506935119629,10,0.7,100,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 100, 'random_state': 2021}",0.8173076923076923,0.8695652173913043,0.8434364548494984,0.026128762541806017,25
0.804114580154419,0.0041656494140625,0.035500526428222656,0.0024814605712890625,10,0.7,200,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 200, 'random_state': 2021}",0.8173076923076923,0.8792270531400966,0.8482673727238945,0.030959680416202173,15
1.1272660493850708,0.00538790225982666,0.04994797706604004,0.001341104507446289,10,0.7,300,2021,"{'max_depth': 10, 'max_features': 0.7, 'n_estimators': 300, 'random_state': 2021}",0.8269230769230769,0.8695652173913043,0.8482441471571907,0.021321070234113726,18
0.3854348659515381,0.0013840198516845703,0.0198746919631958,3.5643577575683594e-05,10,1.0,100,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 100, 'random_state': 2021}",0.8605769230769231,0.8599033816425121,0.8602401523597176,0.00033677071720550344,1
0.5671714544296265,0.0026274919509887695,0.034174323081970215,0.001933455467224121,10,1.0,200,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 200, 'random_state': 2021}",0.8605769230769231,0.8454106280193237,0.8529937755481234,0.0075831475287997385,6
0.8654195070266724,0.011353373527526855,0.07144355773925781,0.009344339370727539,10,1.0,300,2021,"{'max_depth': 10, 'max_features': 1, 'n_estimators': 300, 'random_state': 2021}",0.8653846153846154,0.8405797101449275,0.8529821627647715,0.012402452619843962,7
0.33007287979125977,0.0030601024627685547,0.016562581062316895,0.00021255016326904297,20,0.5,100,2021,"{'max_depth': 20, 'max_features': 0.5, 'n_estimators': 100, 'random_state': 2021}",0.8125,0.8792270531400966,0.8458635265700483,0.03336352657004832,20
0.6894999742507935,0.013126254081726074,0.03268027305603027,0.0005738735198974609,20,0.5,200,2021,"{'max_depth': 20, 'max_features': 0.5, 'n_estimators': 200, 'random_state': 2021}",0.8125,0.8888888888888888,0.8506944444444444,0.03819444444444442,8
1.0007573366165161,0.016620278358459473,0.047568678855895996,0.0012384653091430664,20,0.5,300,2021,"{'max_depth': 20, 'max_features': 0.5, 'n_estimators': 300, 'random_state': 2021}",0.8221153846153846,0.8743961352657005,0.8482557599405425,0.02614037532515795,16
